lead_Ширина,lead_Линейная высота (см),lead_Линейная высота (см)__was_missing,lead_Вид оплаты,returned_ts,returned_ts__is_present,lead_Служба доставки,lead_Компания Отправитель,lead_Ответственный за доставку,lead_is_deleted,lead_WIDTH,lead_Почтовый индекс,lead_group_id,lead_Масса (гр),lead_closed_at,contact_created_at,lead_utm_medium,lead_Категория и варианты выбора,received_ts,lead_Модель телефона,lead_id
30.0,6.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,DLV_0002,False,,,700242,678.0,1772692670.0,1771551964,cpc,I,1772469268.0,Смартфон,LEAD_4896
30.0,40.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,DLV_0002,False,,,700242,1088.0,,1765150679,cpc,S,,Смартфон,LEAD_4897
37.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,DLV_0002,False,,,700242,,,1771474971,cpc,I,1772843195.0,Смартфон,LEAD_4898
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,DLV_0001,False,,,700242,,1772546439.0,1771548666,cpc,S,1771845949.0,Смартфон,LEAD_4895
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,DLV_0001,False,,,700242,,1773385455.0,1771542087,cpc,I,1772533223.0,Смартфон,LEAD_4894
27.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,DLV_0001,False,,,700242,,1773214606.0,1771567102,cpc,D,1772190260.0,Не удалось узнать,LEAD_4903
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1772779003.0,1771568719,cpc,I,1772004722.0,Не удалось узнать,LEAD_4906
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,DLV_0001,False,,,700242,,1772620620.0,1771566547,cpc,S,1771916149.0,Смартфон,LEAD_4902
36.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,DLV_0001,False,,,700242,,1773214605.0,1771563495,cpc,S,1772235348.0,Смартфон,LEAD_4899
30.0,8.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,DLV_0002,False,,,700242,1000.0,,1757225875,cpc,I,,Смартфон,LEAD_4909
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,DLV_0001,False,,,700242,,1772804061.0,1769430274,cpc,S,1772113703.0,Смартфон,LEAD_4905
30.0,11.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,1298.0,1772547499.0,1768031347,cpc,S,1772189551.0,Смартфон,LEAD_4910
29.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,DLV_0001,False,,,700242,,1772779004.0,1771419653,cpc,S,1772025029.0,Смартфон,LEAD_4823
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,DLV_0001,False,,,700242,,,1771573500,cpc,D,,Не удалось узнать,LEAD_4914
30.0,11.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,DLV_0002,False,,,700242,1512.0,1772703837.0,1771574321,cpc,S,1772603547.0,Смартфон,LEAD_4916
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1771673231.0,1771571274,cpc,I,,Смартфон,LEAD_4912
30.0,5.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,414.0,1773317738.0,1771573809,cpc,D,1772798700.0,Смартфон,LEAD_4915
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1773214524.0,1770823543,,C,1772340398.0,Смартфон,LEAD_4455
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,,1771574646,cpc,S,,Смартфон,LEAD_4917
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1773296827.0,1741505554,cpc,S,1772436105.0,Смартфон,LEAD_4918
30.0,9.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,1350.0,1773317696.0,1771579387,cpc,D,1772628885.0,Смартфон,LEAD_4921
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1773214581.0,1771579704,,S,1772199718.0,Смартфон,LEAD_4922
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1773296821.0,1769591389,cpc,S,1772419368.0,Смартфон,LEAD_4925
40.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1772778999.0,1771580590,,I,1772025448.0,Смартфон,LEAD_4927
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,,1771580094,cpc,S,,Смартфон,LEAD_4924
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1772779000.0,1770393726,Неизвестно,I,1772027480.0,Не удалось узнать,LEAD_4923
30.0,9.0,1,оплата онлайн,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1772209030.0,1771515602,,S,1772208666.0,Смартфон,LEAD_4888
30.0,8.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,1360.0,,1755412461,cpc,I,,Смартфон,LEAD_4926
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1773214583.0,1771578712,cpc,D,1772272398.0,Смартфон,LEAD_4920
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1773214586.0,1771510038,,S,1772273776.0,Смартфон,LEAD_4882
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1773214530.0,1754719063,,S,1772196483.0,Смартфон,LEAD_4192
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,DLV_0001,False,,,700242,,,1770704425,,S,,Смартфон,LEAD_4341
40.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773385453.0,1736148990,,I,1772543504.0,Не удалось узнать,LEAD_4929
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1772804040.0,1771253961,Неизвестно,D,1772099569.0,Смартфон,LEAD_4931
30.0,16.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,1736.0,1772703824.0,1771582524,cpc,S,1772534109.0,Смартфон,LEAD_4930
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1772779002.0,1771570032,cpc,I,1772025853.0,Смартфон,LEAD_4908
30.0,8.0,0,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,1072.0,,1731585094,,Нет категории,,Смартфон,LEAD_0069
30.0,10.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,1330.0,,1771586743,cpc,D,1773760711.0,Смартфон,LEAD_4933
40.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1773214589.0,1767415011,,S,1772272415.0,Смартфон,LEAD_4935
40.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,DLV_0001,False,,,700242,,1773214576.0,1753439608,,S,1772185812.0,Смартфон,LEAD_4932
40.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1773214588.0,1771588300,cpc,I,1772182394.0,Смартфон,LEAD_4937
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,344010.0,700242,,,1771587457,,D,1772720996.0,Смартфон,LEAD_4934
30.0,11.0,0,оплата онлайн,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,1590.0,1773376924.0,1771589154,,S,1773376594.0,Смартфон,LEAD_4941
40.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1773214578.0,1771581984,,S,1772349571.0,Смартфон,LEAD_4928
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1771743102.0,1765182092,,S,,Смартфон,LEAD_1478
26.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1773214539.0,1771587755,,S,1772197556.0,Смартфон,LEAD_4936
24.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1773214553.0,1771588945,,D,1772378017.0,Смартфон,LEAD_4940
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,DLV_0002,False,,,700242,,,1736166837,cpc,S,,Смартфон,LEAD_4595
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,443079.0,700242,,1773214559.0,1771592446,,S,1772354913.0,Смартфон,LEAD_4943
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,DLV_0002,False,,,700242,,,1771588812,cpc,D,1773404711.0,Смартфон,LEAD_4938
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1773385440.0,1736583522,cpc,S,1772531992.0,Смартфон,LEAD_4942
10.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО Здоров,,False,,,700242,,,1710239290,Неизвестно,S,1773743062.0,Смартфон,LEAD_4486
30.0,9.0,1,оплата онлайн,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,640023.0,700242,,1772362208.0,1771593529,,D,1772361882.0,Смартфон,LEAD_4945
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,DLV_0002,False,,,700242,,,1771569346,,I,1772625052.0,Смартфон,LEAD_4907
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1771602659.0,1771593028,cpc,I,,Не удалось узнать,LEAD_4944
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1772804049.0,1744967086,cpc,S,1772119006.0,Смартфон,LEAD_4948
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1772778994.0,1704702701,,S,1772009850.0,Смартфон,LEAD_4950
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,DLV_0002,False,,,700242,,1773385449.0,1771593992,cpc,D,1772532773.0,Смартфон,LEAD_4947
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1771606203.0,1771599324,cpc,I,,Не удалось узнать,LEAD_4949
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1771683998.0,1771601508,cpc,D,,Смартфон,LEAD_4952
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,DLV_0001,False,,,700242,,1773214564.0,1763118527,cpc,S,1772292885.0,Смартфон,LEAD_4953
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,DLV_0002,False,,,546538,,,1771603492,cpc,I,,Смартфон,LEAD_4954
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,DLV_0002,False,,,700242,,,1771600568,cpc,D,1773127037.0,Смартфон,LEAD_4951
30.0,6.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,DLV_0002,False,,,700242,318.0,,1771605794,cpc,D,,Смартфон,LEAD_4955
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,1.0,546538,,1773214545.0,1757055787,,S,1772354793.0,Не удалось узнать,LEAD_4960
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1762961196,cpc,S,,Не удалось узнать,LEAD_4963
35.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,6658.0,700242,,1773296820.0,1709189640,,D,1772425482.0,Не удалось узнать,LEAD_4958
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214550.0,1771648101,cpc,S,1772363389.0,Кнопочный,LEAD_4961
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1771666744.0,1771654923,cpc,I,,Не удалось узнать,LEAD_4970
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214544.0,1771653277,cpc,I,1772265458.0,Не удалось узнать,LEAD_4966
30.0,3.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,180.0,1772703844.0,1771654825,cpc,S,1772544939.0,Не удалось узнать,LEAD_4969
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1771656449,cpc,S,1772788821.0,Не удалось узнать,LEAD_4971
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,,1756218193,cpc,S,,Не удалось узнать,LEAD_4770
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1772778996.0,1771658478,cpc,S,1772039968.0,Не удалось узнать,LEAD_4972
29.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1771651622,,S,1773124485.0,Не удалось узнать,LEAD_4964
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1771578041,cpc,I,,Не удалось узнать,LEAD_4919
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214528.0,1765721127,cpc,S,1772278731.0,Не удалось узнать,LEAD_4186
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214561.0,1771659656,cpc,S,1772270875.0,Не удалось узнать,LEAD_4974
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1771524076,cpc,S,1773314167.0,Не удалось узнать,LEAD_4893
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773385444.0,1771661323,cpc,S,1772524102.0,Смартфон,LEAD_4975
15.0,9.0,1,оплата онлайн,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1772211488.0,1771653611,,S,1772211174.0,Смартфон,LEAD_4967
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773296818.0,1771659057,cpc,I,1772472573.0,Смартфон,LEAD_4973
34.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773385447.0,1752557510,,S,1772541810.0,Не удалось узнать,LEAD_4977
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,DLV_0002,False,,,546538,,,1767181786,cpc,D,,Не удалось узнать,LEAD_4976
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,DLV_0002,False,,,546538,,,1771643696,cpc,D,,Смартфон,LEAD_4959
27.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1773214504.0,1765777766,,I,1772187672.0,Не удалось узнать,LEAD_1898
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214533.0,1771482545,cpc,S,1772203794.0,Смартфон,LEAD_4847
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773296812.0,1738229688,,S,1772441674.0,Не удалось узнать,LEAD_0098
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773385442.0,1771654670,cpc,S,1773123089.0,Не удалось узнать,LEAD_4968
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1705387230,,S,1772612390.0,Не удалось узнать,LEAD_4981
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214521.0,1768620083,cpc,S,1772349776.0,Не удалось узнать,LEAD_3052
39.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1772804046.0,1739767708,,I,1772123560.0,Не удалось узнать,LEAD_4500
33.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,DLV_0001,False,,,546538,,1773214549.0,1771668479,cpc,I,1772190237.0,Не удалось узнать,LEAD_4980
29.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214518.0,1753014412,,C,1772199614.0,Смартфон,LEAD_4541
30.0,9.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,DLV_0002,False,,,546538,868.0,,1771669827,cpc,I,,Смартфон,LEAD_4982
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214555.0,1771668425,cpc,I,1772272549.0,Смартфон,LEAD_4979
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1772778993.0,1767678373,cpc,C,1772020518.0,Не удалось узнать,LEAD_4984
30.0,13.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,DLV_0002,False,,,546538,2094.0,1773317767.0,1771669841,cpc,S,1772884881.0,Смартфон,LEAD_4983
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214547.0,1740064296,Неизвестно,S,1772267154.0,Смартфон,LEAD_4985
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1772804041.0,1769948672,cpc,S,1772098070.0,Не удалось узнать,LEAD_3849
20.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1690595859,,S,1772755399.0,Не удалось узнать,LEAD_4987
30.0,6.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,218.0,1773317731.0,1700134642,,I,1773056820.0,Смартфон,LEAD_4420
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1771677620,cpc,S,,Не удалось узнать,LEAD_4990
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1773385438.0,1771676399,cpc,S,1772523448.0,Не удалось узнать,LEAD_4989
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1773214516.0,1752150859,cpc,I,1772262139.0,Не удалось узнать,LEAD_4557
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214600.0,1742999406,cpc,S,1772279469.0,Не удалось узнать,LEAD_4994
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,350901.0,546538,,1773214603.0,1771684505,,S,1772378582.0,Не удалось узнать,LEAD_4995
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214602.0,1771683793,,I,1772356265.0,Не удалось узнать,LEAD_4993
30.0,9.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,DLV_0002,False,,,546538,778.0,,1771488288,cpc,S,,Смартфон,LEAD_4855
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1772804044.0,1771571622,cpc,C,1772116877.0,Не удалось узнать,LEAD_4913
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1772804060.0,1718783532,,S,1772095966.0,Смартфон,LEAD_4997
60.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214506.0,1755857417,,S,1772193168.0,Смартфон,LEAD_0646
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214536.0,1767439003,cpc,S,1772368507.0,Смартфон,LEAD_4992
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1771688965,,I,1772637439.0,Кнопочный,LEAD_4999
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214519.0,1771568156,cpc,S,1772190915.0,Смартфон,LEAD_4904
30.0,13.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,1754.0,,1771686794,cpc,S,,Не удалось узнать,LEAD_4998
35.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,115172.0,546538,,1772804057.0,1697029336,,S,1772096859.0,Не удалось узнать,LEAD_5000
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214598.0,1771573665,cpc,S,1772181201.0,Не удалось узнать,LEAD_4996
35.0,9.0,1,оплата онлайн,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1772283850.0,1768292085,,S,1772283501.0,Не удалось узнать,LEAD_4978
30.0,3.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,162.0,,1771725762,cpc,I,1773231635.0,Не удалось узнать,LEAD_5004
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773296825.0,1740454830,cpc,S,1772448200.0,Не удалось узнать,LEAD_5005
30.0,5.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,420.0,,1771405490,cpc,S,,Не удалось узнать,LEAD_5006
31.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,,1771739780,cpc,I,,Не удалось узнать,LEAD_5008
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773385451.0,1771739477,cpc,S,1772538739.0,Смартфон,LEAD_5007
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214557.0,1771640457,cpc,I,1772265469.0,Не удалось узнать,LEAD_4957
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773296811.0,1749102911,,S,1772445408.0,Не удалось узнать,LEAD_1726
35.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,DLV_0001,False,,,546538,,1773214573.0,1771742727,cpc,I,1772191463.0,Не удалось узнать,LEAD_5010
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1771638000,cpc,S,1772765273.0,Не удалось узнать,LEAD_4956
30.0,6.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,662.0,1772703817.0,1768974492,,S,1772532080.0,Не удалось узнать,LEAD_5013
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1763879473,cpc,S,,Смартфон,LEAD_5009
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1771754315.0,1771737511,,I,,Не удалось узнать,LEAD_5015
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1771743158,cpc,S,1772774443.0,Не удалось узнать,LEAD_5012
15.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214575.0,1771742775,cpc,S,1772181911.0,Кнопочный,LEAD_5011
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1771744460,cpc,S,,Не удалось узнать,LEAD_5019
32.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,,1767783634,cpc,S,,Смартфон,LEAD_5018
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1771315024,cpc,I,,Не удалось узнать,LEAD_4743
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214570.0,1771743887,,S,1772183305.0,Не удалось узнать,LEAD_5016
25.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1758881051,cpc,I,,Не удалось узнать,LEAD_5014
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1771159857,cpc,C,,Не удалось узнать,LEAD_5022
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1772018977.0,1769667684,,I,,Не удалось узнать,LEAD_5020
30.0,13.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,2102.0,,1755511217,cpc,S,1773477340.0,Смартфон,LEAD_5017
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214568.0,1771745474,,S,1772259113.0,Смартфон,LEAD_5024
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1770196893,,S,,Не удалось узнать,LEAD_5021
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,,1771746838,cpc,I,1772694144.0,Не удалось узнать,LEAD_5023
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1773214596.0,1771749495,,S,1772183187.0,Не удалось узнать,LEAD_5025
30.0,9.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,DLV_0002,False,,,546538,500.0,,1765370308,,S,,Не удалось узнать,LEAD_2129
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1773214566.0,1771750130,,D,1772193366.0,Не удалось узнать,LEAD_5026
30.0,6.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,646.0,,1771751685,,I,,Не удалось узнать,LEAD_5031
