row_id,contact_loyalty,lead_items_count,lead_total_quantity,lead_total_cost_from_composition,lead_has_health_supplement,lead_has_pillow,lead_has_mattress,lead_has_brace,lead_has_footwear,lead_has_accessory,lead_has_health_product,lead_categories_count,lead_has_linear_width,lead_linear_width,lead_discount_category,lead_discount,sale_hour,sale_dayofweek,sale_month,sale_ts,lead_source,timedelta_between_sale_and_creation,lead_created_ts,lead_created_dayofweek,lead_created_hour,lead_created_month,lead_has_shipping_cost,lead_shipping_cost,lead_has_length,lead_length,lead_price,lead_pipeline_id
16847,new,3,2,7010,0,1,0,0,0,0,0,1,0,-1.0,unknown,-1.0,14,1,3,2026-03-03 14:18:07,unknown,2057,2026-03-03 13:43:50,1,13,3,0,-1.0,1,23.0,7010,6892026
16848,new,6,17,9225,0,1,0,1,0,1,0,3,0,-1.0,small,10.0,14,1,3,2026-03-03 14:22:11,unknown,6074,2026-03-03 12:40:57,1,12,3,0,-1.0,1,31.0,39817,6892026
16849,new,7,6,10040,0,1,0,1,1,1,0,4,1,30.0,unknown,-1.0,14,1,3,2026-03-03 14:47:08,unknown,3226,2026-03-03 13:53:22,1,13,3,1,993.76,0,-1.0,11310,6892026
16850,new,3,2,7017,0,1,0,0,0,0,0,1,1,15.0,unknown,-1.0,14,1,3,2026-03-03 14:50:10,unknown,6378,2026-03-03 13:03:52,1,13,3,1,677.21,0,-1.0,7017,6892026
16851,unknown,4,3,10060,0,1,0,1,0,0,0,2,1,15.0,unknown,-1.0,14,1,3,2026-03-03 14:52:07,Органика,514,2026-03-03 14:43:33,1,14,3,1,876.06,0,-1.0,10060,6892026
16852,unknown,6,7,13232,0,1,0,1,1,1,0,4,1,30.0,unknown,-1.0,15,1,3,2026-03-03 15:01:36,unknown,944,2026-03-03 14:45:52,1,14,3,1,1955.56,0,-1.0,20397,6892026
16853,new,8,11,14968,0,1,0,1,1,1,0,4,0,-1.0,small,10.0,15,1,3,2026-03-03 15:05:06,unknown,4441,2026-03-03 13:51:05,1,13,3,0,-1.0,1,43.0,25885,6892026
16854,regular,3,3,4100,0,1,0,0,0,1,0,2,0,-1.0,unknown,-1.0,15,1,3,2026-03-03 15:19:06,unknown,28036,2026-03-03 07:31:50,1,7,3,0,-1.0,1,30.0,4100,6892026
16855,unknown,3,3,27030,0,1,0,1,0,0,0,2,0,-1.0,unknown,-1.0,15,1,3,2026-03-03 15:31:10,Органика,812,2026-03-03 15:17:38,1,15,3,0,-1.0,1,31.0,27030,6892026
16856,regular,5,5,29329,0,1,0,0,0,1,0,2,0,-1.0,unknown,-1.0,15,1,3,2026-03-03 15:42:05,unknown,9337939,2025-11-15 13:49:46,5,13,11,0,-1.0,1,31.0,30773,6892026
16857,new,7,6,9626,0,1,0,1,1,1,0,4,0,-1.0,small,10.0,16,1,3,2026-03-03 16:03:07,unknown,3970,2026-03-03 14:56:57,1,14,3,0,-1.0,1,40.0,10769,6892026
16858,new,2,2,5356,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,16,1,3,2026-03-03 16:08:04,unknown,2814,2026-03-03 15:21:10,1,15,3,0,-1.0,1,30.0,5356,6892026
16859,new,3,3,8696,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,16,1,3,2026-03-03 16:19:06,npotpz.ru,981,2026-03-03 16:02:45,1,16,3,0,-1.0,1,40.0,8696,6892026
16860,new,3,3,20100,0,1,0,1,0,0,0,2,1,25.0,unknown,-1.0,16,1,3,2026-03-03 16:36:07,unknown,17293,2026-03-03 11:47:54,1,11,3,1,1472.31,0,-1.0,20100,6892026
16861,new,7,6,9590,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,16,1,3,2026-03-03 16:43:04,unknown,2630,2026-03-03 15:59:14,1,15,3,0,-1.0,1,40.0,10860,6892026
16862,new,3,3,8817,0,1,0,1,0,1,0,3,1,30.0,unknown,-1.0,17,1,3,2026-03-03 17:40:05,unknown,2941,2026-03-03 16:51:04,1,16,3,1,783.66,0,-1.0,8817,6892026
16863,unknown,7,6,10175,0,1,0,1,0,1,0,3,1,30.0,unknown,-1.0,5,2,3,2026-03-04 05:57:05,unknown,5937,2026-03-04 04:18:08,2,4,3,1,978.36,0,-1.0,11445,6892026
16864,new,2,3,5549,0,0,0,1,0,0,0,1,1,21.0,unknown,-1.0,6,2,3,2026-03-04 06:04:07,unknown,14412,2026-03-04 02:03:55,2,2,3,1,1129.28,0,-1.0,10549,6892026
16865,new,2,2,2049,0,1,0,0,0,0,0,1,1,21.0,unknown,-1.0,6,2,3,2026-03-04 06:04:08,npotpz.ru,3277,2026-03-04 05:09:31,2,5,3,1,633.74,0,-1.0,2049,6892026
16866,unknown,6,5,18430,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,6,2,3,2026-03-04 06:50:09,unknown,89271,2026-03-03 06:02:18,1,6,3,0,-1.0,1,43.0,18430,6892026
16867,new,2,2,5640,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,7,2,3,2026-03-04 07:02:21,unknown,2714,2026-03-04 06:17:07,2,6,3,0,-1.0,1,30.0,5640,6892026
16868,new,5,6,8087,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,7,2,3,2026-03-04 07:10:07,unknown,1134,2026-03-04 06:51:13,2,6,3,0,-1.0,1,43.0,15674,6892026
16869,new,6,7,15390,0,1,0,1,1,1,0,4,0,-1.0,unknown,-1.0,7,2,3,2026-03-04 07:15:10,unknown,3241,2026-03-04 06:21:09,2,6,3,0,-1.0,1,43.0,23820,6892026
16870,new,2,3,5789,0,0,0,1,0,0,0,1,1,21.0,unknown,-1.0,7,2,3,2026-03-04 07:18:07,unknown,2120,2026-03-04 06:42:47,2,6,3,1,966.79,0,-1.0,11069,6892026
16871,unknown,6,5,9486,0,1,0,1,0,1,0,3,0,-1.0,small,10.0,7,2,3,2026-03-04 07:38:08,unknown,3300,2026-03-04 06:43:08,2,6,3,0,-1.0,1,40.0,10629,6892026
16872,new,6,7,13007,0,1,0,1,1,1,0,4,0,-1.0,unknown,-1.0,7,2,3,2026-03-04 07:42:10,unknown,6503,2026-03-04 05:53:47,2,5,3,0,-1.0,1,43.0,20172,6892026
16873,regular,2,2,5267,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,7,2,3,2026-03-04 07:45:11,npotpz.ru,42180,2026-03-03 20:02:11,1,20,3,0,-1.0,1,30.0,5267,6892026
16874,new,2,2,4100,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,7,2,3,2026-03-04 07:55:11,Органика,833,2026-03-04 07:41:18,2,7,3,0,-1.0,1,30.0,4100,6892026
16875,new,4,1385,7588,0,1,0,1,0,1,0,3,1,30.0,small,10.0,8,2,3,2026-03-04 08:00:30,ArtraidFormLeads,64817,2026-03-03 14:00:13,1,14,3,1,1641.67,0,-1.0,16555,6892026
16876,new,2,2,4157,0,0,0,0,0,1,0,1,1,21.0,unknown,-1.0,8,2,3,2026-03-04 08:05:13,unknown,4372,2026-03-04 06:52:21,2,6,3,1,578.92,0,-1.0,4157,6892026
16877,regular,4,5,12619,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,8,2,3,2026-03-04 08:22:08,unknown,25987709,2025-05-07 13:33:39,2,13,5,0,-1.0,1,40.0,16684,6892026
16878,new,7,6,16679,0,1,0,1,1,1,0,4,0,-1.0,unknown,-1.0,8,2,3,2026-03-04 08:28:12,unknown,61106,2026-03-03 15:29:46,1,15,3,0,-1.0,1,40.0,17949,6892026
16879,unknown,4,3,15089,0,1,0,0,0,1,0,2,0,-1.0,unknown,-1.0,8,2,3,2026-03-04 08:31:09,unknown,3754,2026-03-04 07:28:35,2,7,3,0,-1.0,1,30.0,15089,6892026
16880,new,6,5,15330,0,1,0,1,1,1,0,4,0,-1.0,unknown,-1.0,8,2,3,2026-03-04 08:36:12,unknown,3751,2026-03-04 07:33:41,2,7,3,0,-1.0,1,40.0,15330,6892026
16881,unknown,2,2,6590,0,0,0,0,1,0,0,1,1,31.0,unknown,-1.0,9,2,3,2026-03-04 09:04:13,unknown,2135,2026-03-04 08:28:38,2,8,3,1,809.55,0,-1.0,6590,6892026
16882,unknown,6,5,10066,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,9,2,3,2026-03-04 09:08:15,unknown,1837,2026-03-04 08:37:38,2,8,3,0,-1.0,0,-1.0,11336,6892026
16883,new,4,6,8382,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,9,2,3,2026-03-04 09:13:08,unknown,2388,2026-03-04 08:33:20,2,8,3,0,-1.0,1,43.0,15969,6892026
16884,new,3,3,8459,0,1,0,1,0,1,0,3,0,-1.0,small,5.0,9,2,3,2026-03-04 09:16:10,artraid.info,178027,2026-03-02 07:49:03,0,7,3,0,-1.0,1,40.0,8459,6892026
16885,new,8,7,15950,0,1,0,1,1,1,0,4,0,-1.0,unknown,-1.0,9,2,3,2026-03-04 09:20:12,unknown,3063,2026-03-04 08:29:09,2,8,3,0,-1.0,1,40.0,17220,6892026
16886,new,4,3,8914,0,1,0,1,0,1,0,3,1,30.0,unknown,-1.0,9,2,3,2026-03-04 09:25:10,unknown,4572,2026-03-04 08:08:58,2,8,3,1,852.66,0,-1.0,8914,6892026
16887,unknown,2,2,5705,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,9,2,3,2026-03-04 09:27:15,unknown,5778,2026-03-04 07:50:57,2,7,3,0,-1.0,0,-1.0,5705,6892026
16888,unknown,7,6,10120,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,9,2,3,2026-03-04 09:38:10,unknown,4032,2026-03-04 08:30:58,2,8,3,0,-1.0,0,-1.0,11390,6892026
16889,unknown,8,7,16540,0,1,0,1,1,1,0,4,0,-1.0,unknown,-1.0,9,2,3,2026-03-04 09:46:07,unknown,10250,2026-03-04 06:55:17,2,6,3,0,-1.0,1,43.0,17810,6892026
16890,new,4,3,8910,0,1,0,1,0,1,0,3,1,30.0,unknown,-1.0,9,2,3,2026-03-04 09:49:10,unknown,2503,2026-03-04 09:07:27,2,9,3,1,888.5,0,-1.0,8910,6892026
16891,new,6,5,10121,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,9,2,3,2026-03-04 09:55:12,unknown,1574,2026-03-04 09:28:58,2,9,3,0,-1.0,1,40.0,11391,6892026
16892,new,7,10,14869,0,1,0,1,1,1,0,4,0,-1.0,small,10.0,10,2,3,2026-03-04 10:02:18,unknown,6820,2026-03-04 08:08:38,2,8,3,0,-1.0,1,43.0,25786,6892026
16893,unknown,5,7,13257,0,1,0,1,1,1,0,4,0,-1.0,unknown,-1.0,10,2,3,2026-03-04 10:29:09,unknown,1435,2026-03-04 10:05:14,2,10,3,0,-1.0,1,43.0,20422,6892026
16894,unknown,6,661,13312,0,1,0,1,1,1,0,4,0,-1.0,unknown,-1.0,10,2,3,2026-03-04 10:30:13,unknown,7189,2026-03-04 08:30:24,2,8,3,0,-1.0,1,43.0,21553,6892026
16895,new,2,2,6840,0,0,0,0,1,0,0,1,1,31.0,unknown,-1.0,10,2,3,2026-03-04 10:30:13,unknown,2281,2026-03-04 09:52:12,2,9,3,1,762.89,0,-1.0,6840,6892026
16896,new,7,6,9976,0,1,0,1,1,1,0,4,0,-1.0,small,10.0,10,2,3,2026-03-04 10:32:12,unknown,4825,2026-03-04 09:11:47,2,9,3,0,-1.0,1,40.0,11119,6892026
16897,new,2,2,6005,0,0,0,0,0,1,0,1,0,-1.0,medium,15.0,10,2,3,2026-03-04 10:57:11,artraid.info,1858,2026-03-04 10:26:13,2,10,3,0,-1.0,1,30.0,6005,6892026
16898,new,7,6,10330,0,1,0,1,1,1,0,4,0,-1.0,unknown,-1.0,11,2,3,2026-03-04 11:09:10,unknown,5349,2026-03-04 09:40:01,2,9,3,0,-1.0,1,40.0,11600,6892026
16899,regular,5,6,12023,0,1,0,1,0,1,0,3,0,-1.0,small,10.0,11,2,3,2026-03-04 11:26:09,unknown,7403,2026-03-04 09:22:46,2,9,3,0,-1.0,1,43.0,19189,6892026
16900,new,6,6,16423,0,1,0,1,1,1,0,4,0,-1.0,unknown,-1.0,11,2,3,2026-03-04 11:37:10,ТГ канал,11018,2026-03-04 08:33:32,2,8,3,0,-1.0,1,40.0,16423,6892026
16901,new,2,2,2706,0,0,0,0,1,0,0,1,0,-1.0,unknown,-1.0,11,2,3,2026-03-04 11:39:08,artraid.info,3467,2026-03-04 10:41:21,2,10,3,0,-1.0,1,30.0,2706,6892026
16902,new,2,2,5630,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,11,2,3,2026-03-04 11:47:09,unknown,1685,2026-03-04 11:19:04,2,11,3,0,-1.0,1,30.0,5630,6892026
16903,new,5,4,21880,0,1,0,0,0,1,0,2,0,-1.0,unknown,-1.0,12,2,3,2026-03-04 12:00:57,unknown,17306,2026-03-04 07:12:31,2,7,3,0,-1.0,1,30.0,21880,6892026
16904,unknown,6,5,10276,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,12,2,3,2026-03-04 12:02:20,unknown,2429,2026-03-04 11:21:51,2,11,3,0,-1.0,1,40.0,11546,6892026
16905,new,4,3,12791,0,1,0,1,0,0,0,2,0,-1.0,medium,15.0,12,2,3,2026-03-04 12:14:14,unknown,4120,2026-03-04 11:05:34,2,11,3,0,-1.0,1,30.0,12791,6892026
16906,new,3,3,11115,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,12,2,3,2026-03-04 12:15:10,unknown,10864,2026-03-04 09:14:06,2,9,3,1,1100.71,0,-1.0,11115,6892026
16907,new,3,3,22815,0,1,0,1,0,0,0,2,0,-1.0,unknown,-1.0,12,2,3,2026-03-04 12:32:10,unknown,268180,2026-03-01 10:02:30,6,10,3,0,-1.0,1,30.0,22815,6892026
16908,unknown,3,3,22430,0,1,0,1,0,0,0,2,0,-1.0,unknown,-1.0,12,2,3,2026-03-04 12:48:08,unknown,3093,2026-03-04 11:56:35,2,11,3,0,-1.0,1,30.0,22430,6892026
16909,unknown,5,4,14262,0,1,0,1,0,1,0,3,1,29.0,unknown,-1.0,12,2,3,2026-03-04 12:51:09,unknown,3927,2026-03-04 11:45:42,2,11,3,1,1335.84,0,-1.0,14262,6892026
16910,new,3,4,39406,0,0,1,1,0,0,0,2,0,-1.0,medium,15.0,12,2,3,2026-03-04 12:56:08,unknown,1034793,2026-02-20 13:29:35,4,13,2,0,-1.0,1,31.0,76713,6892026
16911,new,4,3,9050,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,13,2,3,2026-03-04 13:02:15,unknown,1818,2026-03-04 12:31:57,2,12,3,0,-1.0,1,40.0,9050,6892026
16912,new,8,12,16632,0,1,0,1,1,1,0,4,0,-1.0,unknown,-1.0,13,2,3,2026-03-04 13:04:12,Органика,11647,2026-03-04 09:50:05,2,9,3,0,-1.0,1,43.0,26976,6892026
16913,regular,4,7,5795,0,0,0,1,0,1,0,2,1,27.0,unknown,-1.0,13,2,3,2026-03-04 13:12:10,JIVO,752,2026-03-04 12:59:38,2,12,3,1,966.78,0,-1.0,10295,6892026
16914,new,4,4,13710,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,13,2,3,2026-03-04 13:25:09,unknown,3078,2026-03-04 12:33:51,2,12,3,0,-1.0,1,40.0,13710,6892026
16915,regular,4,3,14810,0,1,0,1,0,0,0,2,0,-1.0,unknown,-1.0,13,2,3,2026-03-04 13:35:08,Органика,2252481,2026-02-06 11:53:47,4,11,2,0,-1.0,1,30.0,14810,6892026
16916,regular,2,2,8580,0,0,0,0,1,0,0,1,0,-1.0,unknown,-1.0,13,2,3,2026-03-04 13:43:07,unknown,711,2026-03-04 13:31:16,2,13,3,0,-1.0,1,30.0,8580,6892026
16917,new,2,3,5467,0,0,0,1,0,0,0,1,1,21.0,unknown,-1.0,13,2,3,2026-03-04 13:50:11,unknown,2304,2026-03-04 13:11:47,2,13,3,1,869.2,0,-1.0,10547,6892026
16918,new,8,7,34043,0,1,0,1,0,1,0,3,0,-1.0,small,10.0,13,2,3,2026-03-04 13:52:12,npotpz.ru,3872,2026-03-04 12:47:40,2,12,3,0,-1.0,1,31.0,34043,6892026
16919,new,7,10,9417,0,1,0,1,1,1,0,4,0,-1.0,small,10.0,14,2,3,2026-03-04 14:05:07,unknown,3465,2026-03-04 13:07:22,2,13,3,0,-1.0,1,43.0,20333,6892026
16920,unknown,4,3,8420,0,1,0,1,0,1,0,3,1,30.0,unknown,-1.0,14,2,3,2026-03-04 14:17:08,unknown,2072,2026-03-04 13:42:36,2,13,3,1,838.24,0,-1.0,8420,6892026
16921,new,3,3,7897,0,1,0,1,0,1,0,3,0,-1.0,small,10.0,14,2,3,2026-03-04 14:18:08,unknown,837,2026-03-04 14:04:11,2,14,3,0,-1.0,1,40.0,7897,6892026
16922,regular,4,3,12891,0,1,0,1,0,0,0,2,0,-1.0,unknown,-1.0,14,2,3,2026-03-04 14:27:09,unknown,1851,2026-03-04 13:56:18,2,13,3,0,-1.0,1,30.0,12891,6892026
16923,new,4,4,23085,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,14,2,3,2026-03-04 14:47:06,JIVO,11068,2026-03-04 11:42:38,2,11,3,0,-1.0,1,30.0,23085,6892026
16924,new,2,2,6925,0,1,0,0,0,1,0,2,0,-1.0,unknown,-1.0,15,2,3,2026-03-04 15:08:10,npotpz.ru,3909,2026-03-04 14:03:01,2,14,3,0,-1.0,1,40.0,6925,6892026
16925,regular,6,5,8541,0,1,0,1,0,1,0,3,0,-1.0,medium,15.0,15,2,3,2026-03-04 15:17:07,unknown,5306,2026-03-04 13:48:41,2,13,3,0,-1.0,1,40.0,9620,6892026
16926,new,4,3,8971,0,1,0,1,0,1,0,3,1,30.0,unknown,-1.0,15,2,3,2026-03-04 15:19:08,unknown,1719,2026-03-04 14:50:29,2,14,3,1,912.03,0,-1.0,8971,6892026
16927,new,3,3,2395,0,1,0,0,0,1,0,2,0,-1.0,unknown,-1.0,15,2,3,2026-03-04 15:25:06,npotpz.ru,6927,2026-03-04 13:29:39,2,13,3,0,-1.0,1,30.0,2395,6892026
16928,new,5,4,18610,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,15,2,3,2026-03-04 15:35:06,ArtraidFormLeads,853,2026-03-04 15:20:53,2,15,3,0,-1.0,1,30.0,18610,6892026
16929,new,9,8,14990,0,1,0,1,1,1,0,4,0,-1.0,small,10.0,15,2,3,2026-03-04 15:59:07,unknown,9788,2026-03-04 13:15:59,2,13,3,0,-1.0,1,43.0,16133,6892026
16930,new,2,2,7078,0,1,0,0,0,1,0,2,1,30.0,unknown,-1.0,16,2,3,2026-03-04 16:08:06,unknown,98638,2026-03-03 12:44:08,1,12,3,1,740.73,0,-1.0,7078,6892026
16931,new,6,5,10101,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,16,2,3,2026-03-04 16:27:08,unknown,5709,2026-03-04 14:51:59,2,14,3,0,-1.0,1,40.0,11371,6892026
16932,new,7,6,8602,0,1,0,1,0,1,0,3,1,30.0,unknown,-1.0,16,2,3,2026-03-04 16:31:07,unknown,10831,2026-03-04 13:30:36,2,13,3,0,-1.0,1,40.0,9745,6892026
16933,regular,3,2,7280,0,1,0,0,0,0,0,1,0,-1.0,unknown,-1.0,16,2,3,2026-03-04 16:35:05,unknown,451,2026-03-04 16:27:34,2,16,3,0,-1.0,1,23.0,7280,6892026
16934,new,2,2,1810,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,17,2,3,2026-03-04 17:04:06,npotpz.ru,6506,2026-03-04 15:15:40,2,15,3,0,-1.0,1,30.0,1810,6892026
16935,new,4,4,19955,0,1,0,0,0,1,0,2,0,-1.0,unknown,-1.0,17,2,3,2026-03-04 17:20:07,unknown,3521,2026-03-04 16:21:26,2,16,3,0,-1.0,1,30.0,19955,6892026
16936,unknown,2,2,6535,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,17,2,3,2026-03-04 17:59:04,unknown,3280,2026-03-04 17:04:24,2,17,3,0,-1.0,1,30.0,6535,6892026
16937,new,3,4,5741,0,0,0,1,0,0,0,1,0,-1.0,small,5.0,3,3,3,2026-03-05 03:46:04,unknown,179097,2026-03-03 02:01:07,1,2,3,0,-1.0,1,30.0,10756,6892026
16938,new,4,4,20920,0,1,0,0,0,1,0,2,0,-1.0,unknown,-1.0,5,3,3,2026-03-05 05:46:05,unknown,8685,2026-03-05 03:21:20,3,3,3,0,-1.0,1,30.0,20920,6892026
16939,unknown,3,3,8975,0,1,0,1,0,1,0,3,1,30.0,unknown,-1.0,5,3,3,2026-03-05 05:52:04,ArtraidFormLeads,5586,2026-03-05 04:18:58,3,4,3,1,952.19,0,-1.0,8975,6892026
16940,new,3,3,22290,0,1,0,1,0,0,0,2,0,-1.0,unknown,-1.0,5,3,3,2026-03-05 05:53:04,unknown,3565,2026-03-05 04:53:39,3,4,3,0,-1.0,1,30.0,22290,6892026
16941,new,4,4,20265,0,1,0,0,0,1,0,2,0,-1.0,unknown,-1.0,5,3,3,2026-03-05 05:54:05,unknown,5935,2026-03-05 04:15:10,3,4,3,0,-1.0,1,30.0,20265,6892026
16942,new,2,2,6755,0,0,0,0,1,0,0,1,0,-1.0,unknown,-1.0,6,3,3,2026-03-05 06:07:05,unknown,12080,2026-03-05 02:45:45,3,2,3,0,-1.0,1,30.0,6755,6892026
16943,new,3,3,9240,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,6,3,3,2026-03-05 06:31:07,unknown,40792,2026-03-04 19:11:15,2,19,3,0,-1.0,1,40.0,9240,6892026
16944,new,3,3,17220,0,1,0,1,0,0,0,2,0,-1.0,unknown,-1.0,6,3,3,2026-03-05 06:50:13,unknown,55096,2026-03-04 15:31:57,2,15,3,0,-1.0,0,-1.0,17220,6892026
16945,unknown,4,12,2430,1,0,0,0,0,0,1,2,1,29.0,unknown,-1.0,6,3,3,2026-03-05 06:51:06,unknown,2164,2026-03-05 06:15:02,3,6,3,0,-1.0,0,-1.0,7630,6892026
16946,unknown,6,5,14111,0,1,0,1,1,1,0,4,1,30.0,small,10.0,7,3,3,2026-03-05 07:06:08,Органика,3568,2026-03-05 06:06:40,3,6,3,1,1282.61,0,-1.0,14111,6892026
16947,unknown,2,2,3390,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,7,3,3,2026-03-05 07:08:09,unknown,2777,2026-03-05 06:21:52,3,6,3,0,-1.0,1,30.0,3390,6892026
16948,new,2,2,6980,0,0,0,0,1,0,0,1,0,-1.0,unknown,-1.0,7,3,3,2026-03-05 07:24:13,unknown,3187796,2026-01-27 09:54:17,1,9,1,0,-1.0,1,40.0,6980,6892026
16949,regular,4,6,9392,0,1,0,1,0,0,0,2,0,-1.0,medium,15.0,7,3,3,2026-03-05 07:29:09,unknown,1808,2026-03-05 06:59:01,3,6,3,0,-1.0,1,23.0,13892,6892026
16950,new,4,4,10051,0,1,0,1,1,1,0,4,1,30.0,small,10.0,7,3,3,2026-03-05 07:31:10,unknown,10981,2026-03-05 04:28:09,3,4,3,1,962.69,0,-1.0,10051,6892026
16951,unknown,5,7,13922,0,1,0,1,1,1,0,4,0,-1.0,small,10.0,7,3,3,2026-03-05 07:34:08,unknown,2634,2026-03-05 06:50:14,3,6,3,0,-1.0,1,43.0,21509,6892026
16952,new,2,2,5615,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,7,3,3,2026-03-05 07:41:08,unknown,1412,2026-03-05 07:17:36,3,7,3,0,-1.0,1,30.0,5615,6892026
16953,unknown,3,3,8950,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,7,3,3,2026-03-05 07:45:10,unknown,5154,2026-03-05 06:19:16,3,6,3,0,-1.0,1,40.0,8950,6892026
16954,new,2,2,3383,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,8,3,3,2026-03-05 08:06:11,unknown,4150,2026-03-05 06:57:01,3,6,3,0,-1.0,1,30.0,3383,6892026
16955,unknown,5,6,8874,0,1,0,1,0,1,0,3,1,30.0,small,10.0,8,3,3,2026-03-05 08:27:12,unknown,2842,2026-03-05 07:39:50,3,7,3,1,1403.65,0,-1.0,16461,6892026
16956,regular,2,2,5961,0,0,0,0,1,0,0,1,0,-1.0,medium,15.0,8,3,3,2026-03-05 08:33:09,unknown,3305,2026-03-05 07:38:04,3,7,3,0,-1.0,1,30.0,5961,6892026
16957,new,3,3,8920,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,8,3,3,2026-03-05 08:40:13,unknown,2156,2026-03-05 08:04:17,3,8,3,0,-1.0,1,40.0,8920,6892026
16958,regular,2,2,6235,0,0,0,1,0,0,0,1,0,-1.0,medium,15.0,8,3,3,2026-03-05 08:42:12,Органика,42924354,2024-10-24 13:16:18,3,13,10,0,-1.0,1,40.0,6235,6892026
16959,new,4,3,15190,0,1,0,1,0,0,0,2,1,25.0,unknown,-1.0,8,3,3,2026-03-05 08:54:08,ArtraidFormLeads,3024,2026-03-05 08:03:44,3,8,3,0,-1.0,1,30.0,15190,6892026
16960,new,2,2,6739,0,0,0,0,1,0,0,1,0,-1.0,unknown,-1.0,8,3,3,2026-03-05 08:55:06,unknown,2987,2026-03-05 08:05:19,3,8,3,0,-1.0,1,30.0,6739,6892026
16961,new,6,7,14237,0,1,0,1,1,1,0,4,0,-1.0,small,10.0,9,3,3,2026-03-05 09:00:55,unknown,10729,2026-03-05 06:02:06,3,6,3,0,-1.0,1,43.0,21824,6892026
16962,regular,3,3,8841,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,9,3,3,2026-03-05 09:06:15,npotpz.ru,1302,2026-03-05 08:44:33,3,8,3,0,-1.0,1,40.0,8841,6892026
16963,regular,2,2,9000,0,0,0,1,0,0,0,1,0,-1.0,medium,20.0,9,3,3,2026-03-05 09:24:08,Органика,4457,2026-03-05 08:09:51,3,8,3,0,-1.0,1,40.0,9000,6892026
16964,new,3,2,14960,0,1,0,0,0,0,0,1,0,-1.0,unknown,-1.0,9,3,3,2026-03-05 09:25:08,unknown,5718,2026-03-05 07:49:50,3,7,3,0,-1.0,1,30.0,14960,6892026
16965,new,4,4,22665,0,1,0,1,0,1,0,3,1,25.0,small,10.0,9,3,3,2026-03-05 09:25:08,unknown,3060,2026-03-05 08:34:08,3,8,3,1,1612.36,0,-1.0,22665,6892026
16966,new,5,5,15310,0,1,0,1,1,1,0,4,0,-1.0,unknown,-1.0,9,3,3,2026-03-05 09:39:08,unknown,2869,2026-03-05 08:51:19,3,8,3,0,-1.0,1,40.0,15310,6892026
16967,new,5,7,14151,0,1,0,1,1,1,0,4,0,-1.0,small,10.0,9,3,3,2026-03-05 09:40:12,unknown,3084,2026-03-05 08:48:48,3,8,3,0,-1.0,1,40.0,21738,6892026
16968,unknown,8,11,15890,0,1,0,1,1,1,0,4,0,-1.0,small,10.0,9,3,3,2026-03-05 09:53:07,unknown,2598,2026-03-05 09:09:49,3,9,3,0,-1.0,1,43.0,26807,6892026
16969,new,2,2,10620,0,1,0,0,0,0,0,1,1,15.0,unknown,-1.0,9,3,3,2026-03-05 09:57:08,unknown,4872,2026-03-05 08:35:56,3,8,3,1,1014.22,0,-1.0,10620,6892026
16970,regular,3,2,13001,0,1,0,0,0,0,0,1,0,-1.0,unknown,-1.0,10,3,3,2026-03-05 10:11:09,unknown,3020,2026-03-05 09:20:49,3,9,3,0,-1.0,1,30.0,13001,6892026
16971,new,2,3,9354,0,0,0,0,1,0,0,1,1,30.0,unknown,-1.0,10,3,3,2026-03-05 10:17:13,unknown,2425,2026-03-05 09:36:48,3,9,3,1,1421.21,0,-1.0,17994,6892026
